Artist + song,Track ID,reducedGenre
Jaap Reesema - Alles Komt Goed,69hW6buKEIRogWne4PTPO5,Pop
Miss Montreal - Alles,1Mvjog6iuetW1uXH4di2bP,Pop
Alesso & Armin Van Buuren - Leave A Little Love,5pmbZWt1lYVMvZ12MSdtqF,Pop
Mimi Webb - Good Without,15OCqNPYoLziEAsbVnqRj5,Pop
Billie Eilish - Your Power,042Sl6Mn83JHyLEqdK7uI0,Pop
Regard x Troye Sivan x Tate McRae - You,2cc8Sw1OnCuA5bV8nqWqpE,Electronic
Leony - Faded Love,5l49P7BgDoTZaKzbwHz6Vd,Pop
Coldplay - Higher Power,65OR4ywy8Cgs3FDHK82Idl,Pop
"Kris Kross Amsterdam, Shaggy & Conor Maynard - Early In The Morning",2R9nfayl1NXhuAdEpwG2Qa,Electronic
Fred Again.. x The Blessed Madonna - Marea (We've Lost Dancing),5Z8Dj3LtbyCMiwE86rhg2f,Electronic
"Ronnie Flex, Emma Heesters & Kris Kross Amsterdam - Alles Wat Ik Mis",6mLVg6iiYKqbRClBh5wUGj,Hip Hop
Martin Garrix feat. Bono & The Edge - We Are The People,2iL0W5qi0ivZ9WRXbZ74cS,Pop
Imanbek & Sean Paul feat. Sofia Reyes - Dancing On Dangerous,6OYZvwKN8GaauTrJS1TuuH,Electronic
Afrojack & David Guetta - Hero,29p6UW08MXzwj9thWBW3uF,Electronic
Olivia Rodrigo - Good 4 U,4ZtFanR9U6ndgddUvNcjcG,Pop
Davina Michelle - Sweet Water,5eiPbkKDn8qUS6jc2aKh4e,Pop
Måneskin - Zitti E Buoni,776AftMmFFAWUIEAb3lHhw,Rock
BTS - Butter,6jjYDGxVJsWS0a5wlVF5vS,Pop
OneRepublic - Run,6KL88T4Ma4ABXqzgUoEwkd,Pop
Calvin Harris feat. Tom Grennan - By Your Side,0vR2rIVORmgeKiGIgNT0fV,Pop
"Marco Borsato, Rolf Sanchez & John Ewbank - Hef Je Glas",4leXdvCwC8Q5WRoJ610uAa,Pop
Justin Wellington feat. Small Jam - Iko Iko (My Bestie),3pnxj3KnSjqO1Qkl2qLHIz,Pop
P!nk - All I Know So Far,4LmN3eU1R1vVEdKuDELpGk,Pop
John Mayer - Last Train Home,0tgBtQ0ISnMQOKorrN9HLX,Folk/Acoustic
Antoon - Hyperventilatie,3yHt2DUM0AhAs1olpPcm7s,Pop
Dua Lipa - Love Again,4rPkN1FMzQyFNP9cLUGIIB,Pop
"Galantis, David Guetta & Little Mix - Heartbreak Anthem",5K6Ssv4Z3zRvxt0P6EKUAP,Pop
Remme - The Moment,4b9V2ARN8RJxGDrGAoXR8i,Pop
Noizu - Summer 91 (Looking Back),4FEcEwbE2vsqhxbTPtiNTL,Electronic
Ava Max - Everytime I Cry,0mV43B6pJWRjcM5TmzNe6d,Pop
Ed Sheeran - Bad Habits,3rmo8F54jFF8OgYsqTxm5d,Pop
Måneskin - Beggin',3Wrjm47oTz2sjIgck11l5e,Rock
Vinai (feat. Vamero) - Rise Up,46lyJh9GYmWsHez3EsvmAx,Electronic
Becky Hill & David Guetta - Remember,4laAKIq9ZxBCwf99rauPYb,Electronic
Imagine Dragons - Wrecked,6TEftSkmWdTm1EpThnwqh6,Pop
Anne-Marie & Niall Horan - Our Song,5zqObw7wjBgL9TDiAymxPn,Pop
The Kid Laroi & Justin Bieber - Stay,567e29TDzLwZwfDuEpGTwo,Hip Hop
Suzan & Freek - Onderweg Naar Later,5rES9eqpHTAlv7jVY1SUQn,Pop
Shouse - Love Tonight // Love Tonight - David Guetta Remix,2prnn41CblB8B4yWACDljP,Electronic
Enrique Iglesias feat. Farruko - Me Pase,4JgSGk8yY0hQE9aENUSqVm,Pop
Camila Cabello - Don't Go Yet,1058fW9H3fZA6QjYCdOBad,Pop
S10 / S10 x Frenna x Kevin - Adem Je In,5F469F5Dk2Zzm6BpP0OhVq,Pop
Kungs - Never Going Home,0xfMlIW8lS40qvpsUw1l0X,Electronic
Sjaak - Trompetisto,7LZQAYj5NmW7Db2y8k7dXm,Hip Hop
Mart Hoogkamer - Ik Ga Zwemmen,1f9X68h6QGh01bD0r4g9DF,Pop
The Weeknd - Take My Breath,2vgUijXOTRMnWXDtvgMp2b,Pop
Silk Sonic [Bruno Mars & Anderson .Paak] - Skate,7jvCeWOSnJs2N3spqobWnO,Pop
Rolf Sanchez & Kris Kross Amsterdam - Increíble,7tYMAaXcWmExwoax7z84GQ,Pop
Maan - Niks Is Heilig,6nUISBWBR73ZZvUVsMMADO,Pop
Lil Nas X & Jack Harlow - Industry Baby,27NovPIUIRrOZoCHxABJwK,Hip Hop
Lost Frequencies & Calum Scott - Where Are You Now,3mfER4ORePHvN35cbZ3dkV,Electronic
Tiësto & Karol G - Don't Be Shy,0bI7K9Becu2dtXK1Q3cZNB,Electronic
Shawn Mendes & Tainy - Summer Of Love,0z8hI3OPS8ADPWtoCjjLl6,Pop
"$hirak in collaboration with Ronnie Flex, Yssi SB & Lil Kleine - Uhuh",5feza64dOl5JSSiuFsqrZq,Hip Hop
Farruko - Pepas,5fwSHlTEWpluwOM0Sxnh5k,Latin
Joel Corry x Jax Jones feat. Charli XCX & Saweetie - Out Out,6Dy1jexKYriXAVG6evyUTJ,Electronic
Elton John & Dua Lipa - Cold Heart - Pnau Remix,6zSpb8dQRaw0M1dK8PBwQz,Rock
Lucas & Steve x Tungevaag - Paper Planes,4mrAArfFEIqpH6myouJb03,Electronic
The Script - I Want It All,18PlaQBPe3yJBW1MNKstn2,Pop
Purple Disco Machine feat. Eyelar - Dopamine,5JBtWpLoGO62gb5vax505b,Electronic
Ed Sheeran - Shivers,50nfwKoDiSYg8zOCREWAm5,Pop
Armin Van Buuren and Davina Michelle - Hold On,4ppG3XawSqo2b0qpq4E3vb,Electronic
Rondé - Hard To Say Goodbye,3AT0yKs2cWdKII3JBxzmqv,Folk/Acoustic
Glass Animals - Heat Waves,3USxtqRwSYz57Ewm6wWRMp,Pop
Doja Cat - Woman,6Uj1ctrBOjOas8xZXGqKk4,Pop
Rain Radio & DJ Craig Gorman - Talk About,1olCzMxaeiQKNO64ssWVGr,Electronic
Lil Nas X - Thats What I Want,0e8nrvls4Qqv5Rfa2UhqmO,Hip Hop
Jason Derulo - Acapulco,3eJH2nAjvNXdmPfBkALiPZ,Pop
Gabry Ponte x Lum!x x Prezioso - Thunder,2USlegnFJLrVLpoVfPimKB,Pop
Racoon - Geef Je Hart Niet Zomaar Weg,3cJ6RXIgKsg8DAXh3GM2bi,Folk/Acoustic
Bilal Wahib - Ibiza,6as3iXGeGUqqkR70U6Ajgr,Hip Hop
Flemming - Amsterdam,7N1bFUtCEXwD2LnXtxNXaS,Pop
Antoon & Big2 - Leuk,2z43Tcnc82QqrOCHv5GG9J,Pop
Ofenbach & Ella Henderson - Hurricane,3P3i2ratUjex3HJEF8aAVi,Electronic
Adele - Easy On Me,46IZ0fSY2mpAiktS3KOqds,Pop
Suzan & Freek - Dromen In Kleur,2KqRs4eFBBo4xkZWbZhGPc,Pop
Jonas Brothers - Who's In Your Head,5nhW8I46uDE5sc5ouEbzao,Pop
Tom Grennan - Don't Break The Heart,4tS2pyUXiaTjHK7vCBomyF,Pop
Swedish House Mafia & The Weeknd - Moth To A Flame,0VO8gYVDSwM1Qdd2GsMoYK,Electronic
Stromae - Santé,3Mcxi78U3lCjt8DMKa6YY4,Pop
Justin Bieber - Ghost,6I3mqTwhRpn34SLVafSH7G,Pop
Kygo feat. X Ambassadors - Undeniable,71qB68guEJjbvtjlkZ8DF5,Pop
Acraze - Do It To It,20on25jryn53hWghthWWW3,Electronic
Dermot Kennedy - Better Days,48USW4aYqrylYWJmFPbC8A,Pop
Neiked x Mae Muller x Polo G - Better Days,6f5ExP43esnvdKPddwKXJH,Pop
Jaap Reesema - Voor Je Van Me Houdt,4fojx5AsDMFP1FZ7NDWrzW,Pop
Ed Sheeran - Overpass Graffiti,4btFHqumCO31GksfuBLLv3,Pop
"Afrojack, Lucas & Steve & DubVision - Anywhere With You",3wfNiPBrzDwuanE75Ar6pS,Electronic
Tiësto & Ava Max - The Motto,18asYwWugKjjsihZ0YvRxO,Electronic
Meau - Dat Heb Jij Gedaan,3BkP5vYURwcoAkKhzrLVd8,Pop
Silk Sonic [Bruno Mars & Anderson .Paak] - Smokin Out The Window,3xVZYkcuWalGudeKl861wb,Pop
Taylor Swift - All Too Well (Taylor's Version),5enxwA8aAbwZbf5qCHORXi,Pop
OneRepublic - Sunshine,5r43qanLhUCdBj8HN3fa6B,Pop
Gayle - ABCDEFU,4fouWK6XVHhzl78KzQ1UjL,Pop
Bilal Wahib feat. Frenna - Streken Van Een Duivel,4QgREUGJJGhfBe5zDk5cC8,Hip Hop
"Kris Kross Amsterdam, Antoon & Sigourney K - Vluchtstrook",63JrADDfrcjOaI6lyVkN3c,Electronic
Benson Boone - Ghost Town,6HuHyXviAdpmnQu73JHfBz,Pop
Ed Sheeran & Elton John - Merry Christmas,3bH2Eu9A9ymI4UnGHRmoXg,Pop
Joel Corry feat. Mabel - I Wish,0YORgvqP1MotwCnDZzOwII,Electronic
Snelle - In M'n Bloed,3hzxm5yFiOKeZ5f24Q9hsq,Hip Hop
Shawn Mendes - It'll Be Okay,2KnLkZ3z7PO3kgVGHGqDpD,Pop
Duncan Laurence - Wishes Come True,3VpY2SUf41sVpVYwLO4uyg,Pop
Davina Michelle - Hyper,39PFYoZJckt92xZvIaxuO8,Pop
Robin Schulz & Dennis Lloyd - Young Right Now,0JpEMzTHbt2zBIXrntrXzG,Electronic
Ewan McVicar - Tell Me Something Good,5krhFNgUcYHwXlNPJJYzFM,Electronic
"Martin Garrix, Matisse & Sadko & John Martin - Won't Let You Go",5UZA39t4lX42ApegVubl7f,Pop
Flemming - Zij Wil Mij,6Lxul5dFVCAJiB40SYpOJL,Pop
The Weeknd - Sacrifice,1nH2PkJL1XoUq8oE6tBZoU,Pop
Alesso & Katy Perry - When I'm Gone,5902W4uHWzhtOff1UK7the,Pop
Galantis x Lucas & Steve x Ilira - Alien,6VBLbFCArFuTTEXFlQFZZs,Pop
Stromae - L'enfer,7bp3zmEvpHLa0h32nhDUkB,Pop
Lauren Spencer Smith - Fingers Crossed,4wH7ZoqgETaACS9BlUkvuY,Pop
Adele - Oh My God,3Kkjo3cT83cw09VJyrLNwX,Pop
Fireboy DML & Ed Sheeran - Peru,4vb777iaycnlFxVkJMmtfd,R&B
Sam Feldt x Rita Ora - Follow Me,2Xy1UIVfOlukyye6Fd0wrI,Electronic
"Cristian D in collaboration with $hirak, Brysa & Ashafar - Amsterdam",5jHfomwwBzN6rD2ByERafC,Hip Hop
Sera - Take A Chance,4yDi7USmfOEX5oErx9Sjyn,Pop
Purple Disco Machine + Sophie And The Giants - In The Dark,75UUG6x5zQe0gCVOiQpa6X,Electronic
Gabry Ponte x R3hab x Timmy Trumpet - Call Me,1dt220OBbkTsYz1NLVKIaw,Pop
The Chainsmokers - High,09AvsbivV1FQBRAEBJh7UL,Pop
George Ezra - Anyone For You (Tiger Lily),44JSreJxvgl3CxLo5MoQL0,Pop
Bastille - Shut Off The Lights,6Au9UDzjeGFen7qMEDKju7,Pop
Tate McRae - She's All I Wanna Be,7l9IqDtVWJurTvkQHq1BGh,Pop
Machine Gun Kelly & Willow - Emo Girl,3tBZ60j1jQ7NJm8IjelyQe,Hip Hop
Charlie Puth - Light Switch,1jEBSDN5vYViJQr78W7jr2,Pop
Bankzitters - Je Blik Richting Mij,5bdBg1Gc6IrDRCFM1BiQx7,Pop
Jax Jones featuring MNEK - Where Did You Go?,3sa06xVNmLLYIxdNNmVQN8,Electronic
Ed Sheeran feat. Taylor Swift - The Joker And The Queen,6N1K5OVVCopBjGViHs2IvP,Pop
Sigala - Melody,6Owc2SuzwO3LW1SAODYK3l,Electronic
Antoon - Hallo,5dJcQ36PAg24W3NAFZBxR6,Pop
S10 - De Diepte,7uQ7e7nzbtyX87eIYHpj6Z,Pop
Donnie & Mart Hoogkamer - Bieber Van De Kroeg,7b8TGClpZKXzzfb3IOPOKK,Hip Hop
Camila Cabello feat. Ed Sheeran - Bam Bam,0QBzMgT7NIeoCYy3sJCof1,Pop
Kygo ft. DNCE - Dancing Feet,4RAR8g8fZNB106ezUurnE0,Pop
Suzan & Freek - Honderd Keer,4VyOQKexcxUcUmEwtcVnnd,Pop
Imagine Dragons - Bones,54ipXppHLA8U4yqpOFTUhr,Pop
Jaap Reesema - Mijn Kleine Presidentje,2qicUpdc9foqAthhHYRHWe,Pop
Willy William - Trompeta,5cppeoXfiK59UEsEeOvuNo,Electronic
Sorana & David Guetta - redruM,0pnG6sIThf9kp9ebTqn44L,Pop
Becky Hill + Galantis - Run,6oYXbji1rn7U6bFuNYekpQ,Electronic
Antoon - Hotelschool,3ZImuQAieLgraPvK2b6H3d,Pop
"Thomas Acda, Rolf Sanchez & Kraantje Pappie - Missen Zou",2rdAPax7p9QRghy0wKiw6d,Pop
"Kris Kross Amsterdam, Donnie & Tino Martin - Vanavond (Uit M'n Bol)",0gq4UgDPGFdqpsWshU7dmv,Electronic
Harry Styles - As It Was,4Dvkj6JhhA12EX05fT7y2e,Pop
5 Seconds Of Summer - Complete Mess,7tqcKt5H9BmBLaT22VHqBX,Pop
"Joel Corry, David Guetta & Bryson Tiller - What Would You Do?",1D2ZNECRd7KIlA4pyOUGsv,Electronic
Shawn Mendes - When You're Gone,0U1W2LZVUX7qTm7dDpqxh6,Pop
Rondé - Love Myself,0iBWf9gz65kHxuQkZkrNUc,Folk/Acoustic
James Hype & Miggy Dela Rosa - Ferrari,4zN21mbAuaD0WqtmaTZZeP,Electronic
Krezip & Danny Vera - Make It A Memory,2b8XyVHX2UxxiGyUsAMQRf,Pop
David Guetta & Becky Hill & Ella Henderson - Crazy What Love Can Do,1WCEAGGRD066z2Q89ObXTq,Pop
Imanbek & Byor - Belly Dancer,7fZBQnc0zXwVybgCIrQQil,Electronic
Tom Grennan - Remind Me,6VIYEyjNW71NnIGEduf8D8,Pop
The Kid Laroi - Thousand Miles,1r8ZCjfrQxoy2wVaBUbpwg,Hip Hop
Armin Van Buuren & Billen Ted feat. JC Stewart - Come Around Again,55Y4oE6oE6XBT2e71vK2yA,Electronic
George Ezra - Green Green Grass,4N5s8lPTsjI9EGP7K4SXzB,Pop
Flemming - Automatisch,2WeAyT93f7IzrwXm3ZJMb2,Pop
Ava Max - Maybe You're The Problem,6WDG2ybdV3SBXV0lwBGu4D,Pop
Sigourney K & Ronnie Flex - 100 Smsjes,4MA4LxSsJRbj4axg1uTi2n,R&B
Benson Boone - In The Stars,315aBOUD3xtj7sUMXtRgMV,Pop
Lizzo - About Damn Time,6HMtHNpW6YPi1hrw9tgF8P,Pop
Måneskin - Supermodel,63WuQOXohQIxOxIFA2K7bR,Rock
Zoë Tauran feat. Bilal Wahib - Solo,5qLeE1Rys5ILNB5TrZSNkI,Pop
Lady Gaga - Hold My Hand,0oWraSo5ASJ0h1BEagTyEw,Pop
Kalush Orchestra - Stefania,2vHzOWRKYPLu8umRPIFuOq,Pop
Sam Ryder - Space Man,6HzwR0zqTzoyfADCR1rPX3,Pop
Di-Rect - Through The Looking Glass,7j2TJXhcE1aAzB6Evmgvm0,Pop
Swedish House Mafia & Connie Constance - Heaven Takes You Home,3nEHrvNNtgLv9rneTAYVr4,Electronic
Harry Styles - Late Night Talking,1qEmFfgcLObUfQm0j1W2CK,Pop
"Calvin Harris, Dua Lipa & Young Thug - Potion",7fYRg3CEbk6rNCuzNzMT06,Pop
Antoon - Olivia,1Zr18LcuvroWeiEXNMAgel,Pop
La Fuente - I Want You,4s8BpmFtxDgeCoPj2XHtVj,Electronic
OneRepublic - I Ain't Worried,4h9wh7iOZ0GGn8QVp4RAOB,Pop
OBZ - Ik Ben Kachel,0rEuuYpZ2yWU6ppTJpe9wT,Pop
Lost Frequencies & James Arthur - Questions,1cgy2FSOQMbq7DHCVgMAUA,Electronic
Alesso & Zara Larsson - Words,1bgKMxPQU7JIZEhNsM1vFs,Pop
Marshmello & Khalid - Numb,10xV5l9nhLvFpR8mqzs0bL,Pop
Son Mieux - Multicolor,2ExdbieQffMXpY7ygN2YN9,Pop
Rolf Sanchez - Darte Un Beso,7prFESPQISWkKwP2YQ99ls,Pop
Imagine Dragons - Sharks,7sA2SKTo1QbTSSYn5YvJC4,Pop
Beyoncé - Break My Soul,5pyoxDZ1PX0KxBxiRVxA4U,Pop
shakira featuring rihanna - can’t remember to forget you,7o1Pm9jpH0wFpN5g793Lnq,Pop
Tube & Berger & Juliet Sikora - Come on now (Set it off),3KerlYscenoWbkTmNIbF82,Electronic
blaudzun - promises of no man's land,4kHbiBPkwJngFFYm04vMLW,Folk/Acoustic
london grammar - strong,6k1I9gABiasGZiWWAosAEb,Electronic
b.o.b feat. priscilla - john doe,0NIIKjRSjFVfjkgcgWlgQu,Hip Hop
milky chance - stolen dance,34xGLuxM0rkxhCVyMSqwJO,Pop
gers pardoel - dankbaarheid,38Or99kKqCqbjQcWgd4sbS,Hip Hop
Avicii - Addicted to you,4eDYMhIin1pSLIG96f1aD0,Pop
Clean Bandit feat. Jess Glynne - Rather be,61dCUoMCg28qEBzrW6htYM,Pop
George Ezra - Budapest,2ixsaeFioXJmMgkkbd4uj1,Pop
Afrojack featuring Wrabel - Ten feet tall,2ldAdghnrO34HPcZ0IWfTu,Electronic
Ronnie Flex - Zusje,3KzHivHETIpjcA0eXOLDI4,Hip Hop
Imagine Dragons - Demons,5qaEfEh1AtSdrdrByCP7qR,Pop
David Guetta feat Skylar Grey - Shot me down,7qfwcqfGOkQYtzjF4UzJHM,Pop
Chef'Special - In your arms,3wJmcmAh2YAfDSKQR8o1XS,Pop
Lorde - Team,3G6hD9B2ZHOsgf4WfNu7X1,Pop
Beyoncé feat. Jay-Z - Drunk in love,6jG2YzhxptolDzLHTGLt7S,Pop
American Authors - Best day of my life,5Hroj5K7vLpIG4FNCRIjbP,Rock
Oliver Heldens - Gecko,3nNqmaZvoRqVV8RUOP9CCt,Electronic
Pharrell Williams - Marilyn Monroe,5KmJMi7MiBJtCeJ08lmKzo,Pop
coldplay - magic,23khhseCLQqVMCIT1WMAns,Pop
Stromae - tous les mêmes,6M4nkEPZMj58acftDRTuKL,Pop
Nielson - Kop in het zand,21seMaF2clUTtMTyAHr1kZ,Pop
The Chainsmokers - #Selfie,1HOlb9rdNOmy9b1Fakicjo,Pop
Route 94 feat. Jess Glynne - My love,4jpbDGZz6euo0xDcLlJUDZ,Electronic
Aloe Blacc - The man,4e6ZN0EcEqYx74BTC5xQzy,R&B
The Common Linnets - Calm after the storm,6C2GZHFFO8uXuMYCHiW5Y4,Folk/Acoustic
JT - Not a bad thing,3nB82yGjtbQFSU0JLAwLRH,Pop
Calvin Harris - Summer,6YUTL4dYpB9xZO5qExPf05,Pop
Jayh - Mooie dag,14ZZR92YmYIIVhOi6h0MOg,Pop
Sia - Chandelier,4VrWlk8IQxevMvERoX08iC,Pop
Edwin Evers Band - Ik meen het,1qrsNY0zhVsE08AhY7BQ3Z,Rock
Cris Cab - Loves me not,6kd9h9COwVKbS6i1iLoOta,R&B
Kensington - Streets,61ks9qYaFaMxUGpYsl1BCF,Rock
Sam Smith - Money on my mind,5XX9oGZfgKMXdHnEp4t2JB,Pop
Nico & Vinz - Am i wrong,1fidCEsYlaVE3pHwKCvpFZ,R&B
Katy Perry - Birthday,2xLOMHjkOK8nzxJ4r6yOKR,Pop
David Guetta & Showtek feat Vassy - Bad,6eIacmhkE82vZlMDnGS7aP,Pop
Ed Sheeran - Sing,6K8qKeWo5MsFED7wCR6Kop,Pop
Family Of The Year - Hero,1B10XgaxSXRLAFq967oMpF,Folk/Acoustic
Bløf - Spijt heb je morgen maar,3NuhiR3IqVg55Jw6inh2jx,Pop
Kiesza - Hideaway,51tUT1gHE30GQPhn1agudM,Pop
Tiësto featuring Matthew Koma - Wasted,77OuOZhDxJSQLYnNIpX2AG,Electronic
Sigma - Nobody to love,3m0I7Jkvq6NqRmoBWKMskT,Electronic
Coldplay - A sky full of stars,0FDzzruyVECATHXKHFs9eJ,Pop
Michael Jackson & Justin Timberlake - Love never felt so good,48td6xvpokdYwvbl3JIiXP,R&B
Ariana Grande featuring Iggy Azalea - Problem,7vS3Y0IKjde7Xg85LWIEdP,Pop
Tove Lo ft. Hippie Sabotage - Stay high (Habits remix),5JCi3pyggvk4B0yd0BK3ow,Pop
OneRepublic - Love runs out,3cOO5IQtOYs7huq4Z6lYfr,Pop
Gers Pardoel - Louise,1hLNUnIFq0O14OAVtJTwLO,Hip Hop
Dotan - Home,0BVUA3FXqQLvZb7r4T22NJ,Pop
Pharrell Williams - Come get it bae,24MSdaNRlLgjp8xYeJeXwZ,Pop
Sam Smith - Stay with me,5Nm9ERjJZ5oyfXZTECKmRt,Pop
Dimitri Vegas & Martin Garrix & Like Mike - Tremor (Sensation 2014 anthem),0gpvO8fKvZcQ4u54rdu469,Electronic
Jason Derulo feat. Snoop Dogg - Wiggle,4B4zDmbHdkXZ1wUJv1yKFy,Pop
Katy Perry - Legendary lovers,5Uc37Y6FijZcM538PqqkWd,Pop
Pitbull feat. Jennifer Lopez & Cláudia Leitte - We are one (Ole ola),1PCvKFPWnTXAe2oaReVUcr,Pop
Chocolate Puma feat. Kris Kiss - Step back,4FHcNutMJhxInRn3gZFpV5,Electronic
Bingo Players - Knock you out,1iNPlFDLDGjnJZbt11SU1e,Electronic
Stromae - Ta fête,7fWWbkok99Tvh8aly2Buox,Pop
Watermät - Bullit,4rlvA61wV9htmVXEftARoU,Electronic
Clean Bandit feat. Sharna Bass - Extraordinary,1NAa5SLZgH2tXhQLWeXUUL,Pop
Cazzette - special appearance by The High - Sleepless,6rGm2OK3ogF6aja5TvxXNJ,Electronic
Maroon 5 - Maps,4gbVRS8gloEluzf0GzDOFc,Pop
Anders Nilsen - Salsa tequila,4NNo6yFzKvX4HsTcaH6WIU,Pop
Deorro - Five hours,3MOECVkNshqHYTPt5DZcdN,Electronic
Hozier - Take me to church,3dYD57lRAUcMHufyqn9GcI,Pop
Magic! - Rude,6RtPijgfPKROxEzTHNRiDp,Pop
David Guetta feat. Sam Martin - Lovers on the sun,2rgtCOVK2tpfao2VjURn84,Pop
Ed Sheeran - Don't,1huvTbEYtgltjQRXzrNKGi,Pop
Ariana Grande featuring Zedd - Break free,12KUFSHFgT0XCoiSlvdQi4,Pop
"Sander van Doorn, Martin Garrix, Dvbbs (feat. Aleesia) - Gold skies",2lnkRGGDwnnnPDVlTLgxa5,Electronic
Enrique Iglesias feat. Sean Paul & Gente De Zona & Descemer Bueno - Bailando,3VMSMjB4Yx79FDDrmYCk3N,Pop
Train - Angel in blue jeans,2GxGYGrixbXPFojONbzdo9,Pop
The Script - Superheroes,37sINbJZcFdHFAsVNsPq1i,Pop
Pitbull feat. John Ryan - Fireball,4Y7XAxTANhu3lmnLAzhWJW,Pop
Charli XCX - Boom clap,094RugjgLW6CdPLOJctBZ3,Pop
Jessie J & Ariana Grande & Nicki Minaj - Bang bang,0puf9yIluy9W0vpMEUoAnN,Pop
Oliver Heldens - Koala,19znsmTHd6UIGeo56B1qXR,Electronic
Ella Henderson - Ghost,4XPWKmy05Rcff6TLHNoNF8,Pop
Becky G - Shower,3DmW6y7wTEYHJZlLo1r6XJ,Latin
Jan Smit - Jij & ik,0QnFcnE2OI43TuFEJ0QYT7,Pop
Gavin DeGraw - Fire,4DJZTapBDzc9UOpB0uv1tG,Folk/Acoustic
Katy Perry - This is how we do!,7GCElX2eJA5t0AFWw3WzKn,Pop
Kensington - All for nothing,5uC8a9FxdqJ59XHjzdibCf,Rock
Nielson - Sexy als ik dans,126fRzagfqQvb3qrYVUV9T,Pop
Taylor Swift - Shake it off,0cqRj7pUJDkTCEsJkx8snD,Pop
Meghan Trainor - All about that bass,5jE48hhRu8E6zBDPRSkEq7,Pop
Maroon 5 - Animals,2bL2gyO6kBdLkNSkxXNh6x,Pop
Kygo & Kyla la Grange - Cut your teeth,0ZlsSfE3WiS5sejDOuV7Um,Electronic
Calvin Harris feat. John Newman - Blame,07nH4ifBxUB4lZcsf44Brn,Pop
Anouk - Places to go,2kIMDGHkZPCwK0MD2IlXzR,Pop
Golden Earring - As Long As The Wind Blows,7A2S6PjYLh2CbMMRov1IDx,Rock
Bon Jovi - I Believe,6y4JLSo8glZddLCGb593W1,Rock
Mariah Carey - Hero,5mgCMlxQW7fmHbrdJuowbB,Pop
Laura Pausini - La Solitudine,5bxQHscWvyaQbm37igKP4K,Pop
Benny Neyman - Of Ik Je Terug Zal Zien?,5bwJ3fRusCE8h78W3oyDRO,Pop
Guns N' Roses - Ain't It Fun,6O2fGDuLTT67XT6wWbkKHh,Rock
2 Brothers On The 4th Floor - Never Alone,4cqiLvFRDuV8ClE61eMmZx,Pop
4 Non Blondes - Spaceman,2AiUFAeAsSR9lcpGxdc2Sj,Pop
André Van Duin - Pizza Lied (Effe Wachte...),5jD0vqtNQx1hT0jkSpNza7,Pop
"U2 - Stay (Faraway, So Close!)",1E1ylgIWTW2yE0glywYLb6,Rock
Cappella - U Got 2 Let The Music,79zbbqdbNXtRY6govKU8Z9,Electronic
Urban Cookie Collective - Feels Like Heaven,0LtIL6fW9b1UJbOtXk0bX4,Electronic
Tom Petty & The Heartbreakers - Mary Jane's Last Dance,3dmqIB2Qxe2XZobw9gXxJ6,Rock
Paul De Leeuw ; Annie De Rooy - Ik Wil Niet Dat Je Liegt ; Waarheen Waarvoor,5Txs0Hcm3Tr2tA5OOaGqDK,Pop
Robin S - What I Do Best,1JcvYSQo0AhFLZvK2NcCoF,Electronic
Haddaway - I Miss You,2cAcliF6yOPA88z67JGouE,Pop
Michael Jackson - Gone Too Soon,66mXHPRfAwbnNKnTCNpytj,R&B
Corry Konings - 'n Wonder,4hknztndipFASfW4zSFYwG,Pop
Gavin Bryars with Tom Waits - Jesus' Blood Never Failed Me Yet,4cdkehEdE3a5MChjtGmBOn,Classical
Snoop Doggy Dogg - What's My Name?,0eO8MW9YSTK3CjdaTYKlhF,Hip Hop
Roland Verstappen - Helemaal Niets,3QpkAzOHh83B8cCwNDgO4o,Pop
UB40 - Bring Me Your Cup,0ffQpiShZZKtDN06L84FCJ,Pop
André Hazes - Uit M'n Bol,0uCGho2Tyzcq3vTKerkWiQ,Rock
Rene Froger - Why Are You So Beautiful,3JuKijioo4e66TmZUtUGid,Rock
Ace Of Base - The Sign,0hrBpAOgrt8RXigk83LLNE,Pop
Cher with Beavis and Butt-Head - I Got You Babe,6vmrxeGYCjlrdJ2wis7d5K,Pop
Blind Melon - No Rain,6txWz9UapYHVxEd7dDIHXT,Rock
Isabelle A - Jij mag altijd op mij rekenen,1Kip20R6ItXQjCJnrcLp0R,Pop
Take That - Babe,3jGTua1brraVUrUOioMqLS,Pop
Culture Beat - Anything,2RS31xSPqfbIyAmsblNjTS,Pop
Willeke Alberti - Groetjes Uit Rio,2X4HXfvkmUxFD14f0cloSD,Pop
Sagat - Funk Dat,01gVYzLIaRTjwK3Aeo2vAp,Electronic
"Bryan Adams, Rod Stewart, Sting - All For Love",73141J8lIcoG8hw3IJVIpi,Rock
Mr. Big ((USA)) - Wild World,2kj5f1eRhUFhW6K0qUwoD8,Metal
Enigma - Return To Innocence,2UKkLqST2xWpK8n1b0Xr5Z,Electronic
Chaka Demus & Pliers with Jack Radics & Taxi Gang - Twist And Shout,4wrS2dvdYei9jZN0JlUBP6,World/Traditional
Aerosmith - Dream On,1xsYj84j7hUDDnTTerGWlH,Rock
Doop - Doop,0in6oqBYRxhOUWNWHgy8ls,Pop
Hanny - Ik Fluit Naar Alle Mannen,1C4YdxujMFQqABg5xHRdN0,Pop
Positive K - I Got A Man,4iAYo83eWlktjw97oebIal,Hip Hop
