Playlist,Track ID,Artist,Track name,reducedGenre
MOSART-70,4aLcGMxwFtcZRpl7NDtNW2,Sarah Brightman,Time To Say Goodbye,Pop
MOSART-70,5c1QJAiC3773EwiZLwHf5x,Lenny Kravitz,Again,Rock
MOSART-70,7a8O6K16f0DUP0BmLu9Bo0,KANE,Damn Those Eyes,Pop
MOSART-70,1cAMXz9mnvrqyQLSG4KeeE,Pearl Jam,Sirens,Rock
MOSART-70,3bE5slaVEfaDreqARl6k4M,Pearl Jam,Yellow Ledbetter,Rock
MOSART-70,2h23bjG8B3bcD47HBu6bHG,Paul Simon,Late in the Evening,Rock
MOSART-71,4r9hiElqKWMPT4Z3vN2exq,Ryan Gosling,A Lovely Night,Easy listening
MOSART-71,4OfESCGOUVZMuGvppCU51j,Childish Gambino,I. Pink Toes,Hip Hop
MOSART-71,7qshYIOUFQAGgYfWXg1m9N,Big Thief,Velvet Ring,Pop
MOSART-71,2mWfVxEo4xZYDaz0v7hYrN,Clairo,Juna,Pop
MOSART-71,6IwKcFdiRQZOWeYNhUiWIv,Alicia Keys,No One,Pop
MOSART-71,1whAXVGN8AdfrnoXNIXfJf,Tyla,Truth or Dare,Pop
MOSART-71,29KwH2LEjfWEtiC2jCrLVw,Piero Piccioni,Amore mio aiutami - Main Theme,Easy listening
MOSART-71,2i2gDpKKWjvnRTOZRhaPh2,Kali Uchis,Moonlight,Pop
MOSART-71,0v0oL77zDnGTdRwB2q6OIm,Hank Levy,Whiplash,Jazz
MOSART-71,2Xtsv7BUMrNodQWH2JPOc0,John Wasson,Caravan,Jazz
MOSART-72,51kRKXYgnp5NeuNbcRV7lF,Jan Mulder,The Lord's Prayer,Pop
MOSART-72,7njAZhca4o80qQdCgyEWya,Antonio Vivaldi,"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"": II. Largo",Classical
MOSART-72,0Ee9oam0N0ZzxZSN9nogTQ,Maurice Ravel,Antar (After N. Rimsky-Korsakov): No. 7. Ravel: Allegretto,Classical
MOSART-72,4Znqis0gXTTuZupdWToKhK,Arcangelo Corelli,"Violin Sonata in B-Flat Major, Op. 5 No. 2: III. Vivace",Classical
MOSART-72,5ZiyLuFvDbFwskqHpJ8E3X,Karoly Botvay,"Sinfonia for Strings in G major, RV 149: I. Allegro molto",Classical
MOSART-72,4sCgQZkwhYlB1a8ocpiWRr,Antonio Vivaldi,"Cello Concerto in E Minor, RV 409: II. Allegro",Classical
MOSART-72,05oMEBLdODfidY8sN2PslN,Jan Mulder,All People That On Earth Do Dwell,Pop
MOSART-72,4oviAMVnj3noW22hfvgFQS,Léo Delibes,Sylvia: Act III: Divertissement: Variation - Valse,Classical
MOSART-72,5KNZME6ZAXNA4Ce6iOedU5,Jóhann Jóhannsson,Camping,Classical
MOSART-72,3OYG0OTISrtY56IloYZSXU,Skaresnø,Night Streets,New age
MOSART-72,1GfXRWcCxijFPbR5hYNh5q,Selah,"Wonderful, Merciful Savior",Pop
MOSART-72,7sCdvKykW96N2r0JChhdOz,"Jan Mulder,Moscow Symphony Orchestra",Ballad Of A Lost love,Classical
MOSART-73,4ttCCNTaRSKmgFYOmNQzsO,Mariah Carey,I Want To Know What Love Is,Pop
MOSART-73,0ecTJ00H2CnlcVrezetzKk,Saaff,Mattie,Pop
MOSART-73,5Lgcn7u07bHuqbOtXkN62u,Chris Brown,With You,R&B
MOSART-73,1SRw5p2lVAi7RGlHEmZg66,Toosii,Favorite Song,Hip Hop
MOSART-73,3l3xTXsUXeWlkPqzMs7mPD,Boyz II Men,End Of The Road,R&B
MOSART-73,7zP67rufQgoODWFI45jntD,Beyoncé,Broken-Hearted Girl,Pop
MOSART-73,4vH0rypLr1NgyymAXehhgG,Maverick City Music,YET (feat. Ashley Hess & the King will come),Pop
MOSART-73,5UAYAGExbjPluQvpAcyhQu,NOURI,Change in Your Name,Pop
MOSART-73,2oYa7geFquIGxUMbRzqqqQ,Marcos Witt,Tu Fidelidad,Latin
MOSART-74,7CKbqqrs0AS1si1ZgaQdcj,Robbie Williams,Angels,Rock
MOSART-74,2zX22RoaGg8KGuNCzSBwBP,Alexis Jordan,Happiness,Pop
MOSART-74,7arHM2KZ0KzIZXFVDRGClI,Madonna,Holiday,Pop
MOSART-74,2H7PHVdQ3mXqEHXcvclTB0,Prince,1999,Rock
MOSART-74,7J1uxwnxfQLu4APicE5Rnj,Michael Jackson,Billie Jean,R&B
MOSART-74,1SKApv6ZfJ9bkUxeRObJEF,George Michael,Freedom! '90,Pop
MOSART-74,3E7ZwUMJFqpsDOJzEkBrQ7,Kylie Minogue,Can't Get You out of My Head,Pop
MOSART-74,0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Pop
MOSART-74,0Qh38w01QRXK6KHIv0e3hb,P!nk,What About Us,Pop
MOSART-74,2o4iWZOFE8kkl0tK66WADw,Marco Borsato,Dromen Zijn Bedrog,Pop
MOSART-75,7qLVVl84W1Tuz1cphO2Bzp,Fernando Villalona,Y Ya Pa' Que,Latin
MOSART-75,1GdZ6JAUxbTPZld6loUixb,Los Hijos del Rey Con Fernando Villalona,Santo Domingo,Latin
MOSART-75,3SPLpqzegECxxS8yx24Jer,Fernando Villalona,Déjame Llorar,Latin
MOSART-75,2SXA7iCdyfpIr2fpsYpf8U,Ricardo Montaner,La Gloria de Dios (feat. Evaluna Montaner),Pop
MOSART-75,5INlEOebyqdvt1Q4KqHkf6,Yoskar Sarante,Tres Veces,Latin
MOSART-75,18tS6OYnEJfHWokX62T322,Yoskar Sarante,Perdido,Latin
MOSART-75,1kA2zpba5Tg4YsOoeCtD6S,Luis Miguel Del Amargue,Se Acabo Lo Bonito,Latin
MOSART-75,5RR49uwtf6kMHYRCU2b6A1,Luis Miguel Del Amargue,De Rodillas Te Pido,Latin
MOSART-75,7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Pop
MOSART-75,1CvYdv3AwrsTt90owD32VB,Fernando Villalona,Feliz Cumbé,Latin
MOSART-76,4eMxLQtSdgxdA1Hs6D2YuN,The Dead South,In Hell I'll Be in Good Company,Folk/Acoustic
MOSART-76,79kkkjRDhPfV69iuZPgptj,Reinhard Mey,Gute Nacht Freunde,Rock
MOSART-76,7J1uxwnxfQLu4APicE5Rnj,Michael Jackson,Billie Jean,R&B
MOSART-76,3oY0qu8PC5gf7DkXP6ANx3,Harry Belafonte,Banana Boat Song,Easy listening
MOSART-76,4ntaCVtTclqT43krz9n3Z9,Yusuf / Cat Stevens,Lady D'Arbanville,Rock
MOSART-76,4lBkLeU6LNgWzfbWPGm1c9,André Hazes Jr.,Leef,Pop
MOSART-76,5XYPTwya4YqPystALy9cLJ,Fonola Band,Bella ciao,World/Traditional
MOSART-76,2ueOVitGw6YDUtz8pkzLi6,Marlene Dietrich,Lili Marleen,Jazz
MOSART-76,2S7RApTsKT0CtYojYq2cKz,Toto Cutugno,L'italiano,Pop
MOSART-76,6VD5vEK2wVfTG7q84pJ6EO,P!nk,Family Portrait,Pop
MOSART-77,6mqcuU2HHzGY3PHFUz2LrY,Halit Bilgiç,Özgürlük Çiçeğimsin,Pop
MOSART-77,7G8j3E4gRmVauUAeco4eBM,Marco Borsato,Laat Het Los,Pop
MOSART-77,33LC84JgLvK2KuW43MfaNq,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",Pop
MOSART-77,3u4RKvwDT3CKeYbjxqXEye,Michael Jackson,Dangerous,R&B
MOSART-77,7woW97CfcWaKtuC6W5BP2K,Michael Jackson,Heal the World,R&B
MOSART-77,7J1uxwnxfQLu4APicE5Rnj,Michael Jackson,Billie Jean,R&B
MOSART-77,6BqAwGauiyivtf93NNkLJm,Roxeanne Hazes,Vannacht,Pop
MOSART-77,4GrQPpjaZmBf67b9Uh83T8,Andre Hazes,Zij Gelooft In Mij,Rock
MOSART-77,6vEL7E8TGzrxuxbrgdlkLL,Tarkan,Şımarık,Pop
MOSART-77,78vBe7yQRROyT42PzT5Xpm,Marco Borsato,De Bestemming,Pop
MOSART-78,5Il5H0vNRqx0aQOXqAYsCT,Bon Jovi,Lie To Me,Rock
MOSART-78,5I0RpxXgl4liFHAEki56nF,Bon Jovi,(It's Hard) Letting You Go,Rock
MOSART-78,73QwHBgxelDk4DPL2XHFKT,Bon Jovi,Hearts Breaking Even,Rock
MOSART-78,0RVHFvxK2vB4U8vFKqfWGl,Bon Jovi,My Guitar Lies Bleeding In My Arms,Rock
MOSART-78,129IWF96OsjhXiLBUdaqsG,Bon Jovi,Damned,Rock
MOSART-78,4nnJRbVecvQwqf3OQP4mja,Bon Jovi,These Days,Rock
MOSART-78,1p2T5gjpxLejv9lTSAUQax,Bon Jovi,Something To Believe In,Rock
MOSART-78,5yz0E9Kd6rapoafgjFtLNK,Bon Jovi,Something For The Pain,Rock
MOSART-78,76CAFQ6ovZzX30DMylhBmz,Bon Jovi,Hey God,Rock
MOSART-78,0ZLBD6hHGN9LYOtNlu2n8e,Bon Jovi,This Ain't A Love Song,Rock
MOSART-79,1JIuXJPKUam5ac8VlShvgh,NBCFC Worship,Yahweh Will Manifest Himself,Pop
MOSART-79,3ebYtLVuV4HzEZUDcpZB9p,Minnie Riperton,Lovin' You,R&B
MOSART-79,3OlhVPPSrMNBX4hH8uSOLP,Cordas do Sol,Na Montanha,World/Traditional
MOSART-79,4AIPloJ5LE4UvuNfZN4SPS,Djodje,Uma Chance,Latin
MOSART-79,7ExkAAlHOP7yO38JaIKuXc,Tabanka Djaz,Silencio,Latin
MOSART-79,02AQcuOw1dEOq8iJazZ6nN,Tabanka Djaz,Foi Assim,Latin
MOSART-79,2UCFPsGU0DiOgsWoVRTEEB,Mirri Lobo,Passion,World/Traditional
MOSART-79,6cyXHTix4NQ069gKJEYv41,TitoM,Tshwala Bam (feat. S.N.E),Electronic
MOSART-79,4PJOoFVdrLx6VJuOK2IZ4b,Lolass Pires,Gata Morena,Latin
MOSART-79,4orNmNMRcQnCxNpzEaeT9h,Iniko,Jericho,New age
MOSART-79,4O9FDAxxVS0493cGeAZnRE,Iniko,Yosemite (Song For The Ahwahnechee),New age
MOSART-79,0PX6KHhVE8bVWbpNRzpe7U,Trijntje Oosterhuis,Ken Je Mij,Pop
MOSART-80,4kCKaipCawfr34DfyrBVgu,RONDÉ,Taking My Love Back,Folk/Acoustic
MOSART-80,1gv4xPanImH17bKZ9rOveR,P!nk,Raise Your Glass,Pop
MOSART-80,1mKXFLRA179hdOWQBwUk9e,P!nk,Just Give Me a Reason (feat. Nate Ruess),Pop
MOSART-80,6O5TrlFWTYvznd9fMC0VvU,Adele,When We Were Young,Pop
MOSART-80,3bNv3VuUOKgrf5hu3YcuRo,Adele,Someone Like You,Pop
MOSART-80,5NwkWwfRJaT55hEPtCmJHx,John Farnham,You're the Voice,Pop
MOSART-80,3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,Pop
MOSART-80,0lkG8eYu4LDRohl6iD3pXK,Mark Ambor,Belong Together,Pop
MOSART-80,1A8j067qyiNwQnZT0bzUpZ,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),Electronic
MOSART-80,4NH0G33zApUnRNsSK0CwuN,Krezip,Sweet Goodbyes,Pop
MOSART-81,19ItuvrZfTudwC6S5lkDH3,Reed Wonder,The Machine,R&B
MOSART-81,24bUSn4O0HA8c3Y2mi5NqS,Ali Gatie,Can't Give Up,Hip Hop
MOSART-81,3QnDghhao6e6aNApzp5Eis,Ray Denz,Diosa,Pop
MOSART-81,2dHHgzDwk4BJdRwy9uXhTO,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),Hip Hop
MOSART-81,5Nt2FMqnKI2mlp7lztURNo,Jordan Adetunji,KEHLANI (REMIX) [feat. Kehlani],Hip Hop
MOSART-81,77NNLReuj9fe6hcz0oQRPW,Yxng Le,Stamina,Hip Hop
MOSART-81,5byejMocyL2AyZuxj5Ti1w,Bilal Grass,Yaz Yağmurum,Pop
MOSART-81,1IFzQTzO3M8TFkGEX8NxtR,Zoë Tauran,De Laatste Keer Dat Ik Huil,Pop
MOSART-81,3QhVq4qQT4mAZl4vYjL8JX,Masri,Sba7 El Kheir,Pop
MOSART-81,2SZBGxxSdwLTU2ziJ6XHZO,,Kabul Olan Tek Duamsin,Hip Hop
MOSART-82,3xAT6opqXN3qHup9VtzOS5,Jeroen Van Der Boom,Jij Bent Zo,Pop
MOSART-82,2kykgJ3m36EkpugeDTcvQ6,André van Duin,Een Echte Vriend,Pop
MOSART-82,3q0a21nZ31rOAk5p3UQaRG,Wim Sonneveld,Het Dorp,Pop
MOSART-82,7uWChAotKW3tQ9eCmIbGXa,Paul de Leeuw,Een Slapende Stad,Pop
MOSART-82,6JlJtgJIlMhp8sQ1tKBfdv,Claudia De Breij,Mag ik dan bij jou,Pop
MOSART-82,46zrKW5JdnWoQbbSdQilll,Marco Borsato,"Droom, Durf, Doe En Deel",Pop
MOSART-82,5Txs0Hcm3Tr2tA5OOaGqDK,Paul de Leeuw,Ik Wil Niet Dat Je Liegt,Pop
MOSART-82,0vrKBjEBQAVn3sdhIXmpHE,Yves Berendse,Terug In De Tijd,Pop
MOSART-82,3w0op8UIfndZVmTiQzo4z1,Marco Borsato,Lopen Op Het Water,Pop
MOSART-82,6VDgvSinDq2r55EQ0mpEtp,Paul de Leeuw,Zo Puur Kan Liefde Zijn,Pop
MOSART-83,7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,Sweet Child O' Mine,Rock
MOSART-83,1NoxTgj073hVQPsdDORlvT,Jai-Jagdeesh,In Dreams,World/Traditional
MOSART-83,1zng9uqqXoPkmU05nsAlsw,Bon Jovi,Bed Of Roses,Rock
MOSART-83,4RL77hMWUq35NYnPLXBpih,Birdy,Skinny Love,Pop
MOSART-83,2MuWTIM3b0YEAskbeeFE1i,Metallica,Master Of Puppets,Metal
MOSART-83,3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Pop
MOSART-83,2VxeLyX666F8uXCJ0dZF8B,Lady Gaga,Shallow,Pop
MOSART-83,0TPeHW12ObJLrhwWwgpRwt,Maggie Clifford,Earth My Body,New age
MOSART-83,3bNv3VuUOKgrf5hu3YcuRo,Adele,Someone Like You,Pop
MOSART-83,47Slg6LuqLaX0VodpSCvPt,Bruno Mars,Just the Way You Are,Pop
MOSART-84,3iSgRJUrMKHLglnrQrQ6kO,Within Temptation,Iron,Metal
MOSART-84,52yjbFM2l4sOuxpvd1ZeXw,Amanda Lear,I'll Miss You,R&B
MOSART-84,1cK7UwZYxLec9w1jJXJX07,Vitesse FanChants,Geel En Zwart,Pop
MOSART-84,20OtZ0qEpH1GkkpTiPOrPM,Jacky Van Dam,"Hand In Hand, Kameraden",Pop
MOSART-84,6zeE5tKyr8Nu882DQhhSQI,Kansas,Dust in the Wind,Rock
MOSART-84,2exyJyZmQAyLKuxEy4IVPh,Ran-D,Living For The Moment,Electronic
MOSART-84,1elGwF4VwkwglV4nCBPJtv,Hans Zimmer,Now We Are Free,Easy listening
MOSART-84,7LVHVU3tWfcxj5aiPFEW4Q,Coldplay,Fix You,Pop
MOSART-84,3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Pop
MOSART-84,4S1VYqwfkLit9mKVY3MXoo,Alphaville,Forever Young,Pop
